path,participant_id,sequence_id,sign
train_landmark_files/61333/2295505173.parquet,61333,2295505173,not
train_landmark_files/4718/2295634084.parquet,4718,2295634084,have
train_landmark_files/49445/229563967.parquet,49445,229563967,say
train_landmark_files/22343/2297147884.parquet,22343,2297147884,will
train_landmark_files/62590/2298050959.parquet,62590,2298050959,that
train_landmark_files/2044/2298150997.parquet,2044,2298150997,on
train_landmark_files/16069/2298911512.parquet,16069,2298911512,will
train_landmark_files/37779/2300330211.parquet,37779,2300330211,go
train_landmark_files/53618/2300433119.parquet,53618,2300433119,if
train_landmark_files/2044/2301639136.parquet,2044,2301639136,not
train_landmark_files/36257/2303826249.parquet,36257,2303826249,up
train_landmark_files/62590/2305144231.parquet,62590,2305144231,that
train_landmark_files/16069/230749364.parquet,16069,230749364,say
train_landmark_files/53618/2308391606.parquet,53618,2308391606,for
train_landmark_files/29302/230884470.parquet,29302,230884470,go
train_landmark_files/4718/230968454.parquet,4718,230968454,on
train_landmark_files/27610/2311056043.parquet,27610,2311056043,not
train_landmark_files/53618/2312126513.parquet,53618,2312126513,say
train_landmark_files/61333/2312550644.parquet,61333,2312550644,all
train_landmark_files/26734/2312638103.parquet,26734,2312638103,all
train_landmark_files/37055/2312742773.parquet,37055,2312742773,not
train_landmark_files/2044/231298956.parquet,2044,231298956,up
train_landmark_files/55372/231447454.parquet,55372,231447454,up
train_landmark_files/16069/2315519948.parquet,16069,2315519948,all
train_landmark_files/36257/2316801248.parquet,36257,2316801248,will
train_landmark_files/32319/231741986.parquet,32319,231741986,on
train_landmark_files/27610/231745131.parquet,27610,231745131,will
train_landmark_files/36257/2319158636.parquet,36257,2319158636,go
train_landmark_files/49445/231944052.parquet,49445,231944052,for
train_landmark_files/2044/2319497400.parquet,2044,2319497400,for
train_landmark_files/18796/232067452.parquet,18796,232067452,that
train_landmark_files/27610/2321212772.parquet,27610,2321212772,for
train_landmark_files/29302/2323807105.parquet,29302,2323807105,there
train_landmark_files/25571/2324879194.parquet,25571,2324879194,go
train_landmark_files/32319/232559608.parquet,32319,232559608,say
train_landmark_files/16069/2325661561.parquet,16069,2325661561,have
train_landmark_files/29302/2326473988.parquet,29302,2326473988,will
train_landmark_files/62590/2326657245.parquet,62590,2326657245,say
train_landmark_files/53618/2328463510.parquet,53618,2328463510,have
train_landmark_files/28656/2328489565.parquet,28656,2328489565,up
train_landmark_files/62590/2328549221.parquet,62590,2328549221,up
train_landmark_files/29302/2329369812.parquet,29302,2329369812,that
train_landmark_files/30680/2330938061.parquet,30680,2330938061,go
train_landmark_files/2044/233270974.parquet,2044,233270974,have
train_landmark_files/53618/2333145420.parquet,53618,2333145420,for
train_landmark_files/16069/2333335892.parquet,16069,2333335892,who
train_landmark_files/53618/2336211348.parquet,53618,2336211348,up
train_landmark_files/61333/2336543987.parquet,61333,2336543987,that
train_landmark_files/28656/2336946632.parquet,28656,2336946632,that
train_landmark_files/55372/2337448577.parquet,55372,2337448577,say
train_landmark_files/25571/2338520165.parquet,25571,2338520165,up
train_landmark_files/55372/2338947364.parquet,55372,2338947364,go
train_landmark_files/18796/2339922988.parquet,18796,2339922988,not
train_landmark_files/2044/2340059086.parquet,2044,2340059086,on
train_landmark_files/37779/2340619199.parquet,37779,2340619199,up
train_landmark_files/26734/2341694249.parquet,26734,2341694249,if
train_landmark_files/27610/2343065995.parquet,27610,2343065995,all
train_landmark_files/53618/2344069623.parquet,53618,2344069623,there
train_landmark_files/37055/234468266.parquet,37055,234468266,that
train_landmark_files/22343/234479177.parquet,22343,234479177,for
train_landmark_files/22343/2345475595.parquet,22343,2345475595,for
train_landmark_files/36257/2346092223.parquet,36257,2346092223,on
train_landmark_files/16069/2346102631.parquet,16069,2346102631,will
train_landmark_files/53618/2346911907.parquet,53618,2346911907,that
train_landmark_files/32319/2347155241.parquet,32319,2347155241,will
train_landmark_files/18796/2348974654.parquet,18796,2348974654,who
train_landmark_files/29302/2349322499.parquet,29302,2349322499,up
train_landmark_files/16069/2352241370.parquet,16069,2352241370,there
train_landmark_files/28656/2352541313.parquet,28656,2352541313,for
train_landmark_files/28656/2352766302.parquet,28656,2352766302,if
train_landmark_files/22343/2353073729.parquet,22343,2353073729,that
train_landmark_files/32319/2356588090.parquet,32319,2356588090,not
train_landmark_files/16069/2356946828.parquet,16069,2356946828,who
train_landmark_files/30680/2357734732.parquet,30680,2357734732,who
train_landmark_files/32319/2358603345.parquet,32319,2358603345,on
train_landmark_files/37055/2358661545.parquet,37055,2358661545,not
train_landmark_files/53618/2360078670.parquet,53618,2360078670,that
train_landmark_files/16069/236028497.parquet,16069,236028497,up
train_landmark_files/36257/2360522452.parquet,36257,2360522452,that
train_landmark_files/32319/2361357763.parquet,32319,2361357763,say
train_landmark_files/16069/2362962361.parquet,16069,2362962361,that
train_landmark_files/30680/2363286011.parquet,30680,2363286011,go
train_landmark_files/16069/2364344008.parquet,16069,2364344008,say
train_landmark_files/29302/2364710235.parquet,29302,2364710235,have
train_landmark_files/32319/2364912864.parquet,32319,2364912864,say
train_landmark_files/37055/236710775.parquet,37055,236710775,there
train_landmark_files/37055/2368034675.parquet,37055,2368034675,say
train_landmark_files/26734/2369088233.parquet,26734,2369088233,say
train_landmark_files/32319/2369587455.parquet,32319,2369587455,not
train_landmark_files/34503/237069401.parquet,34503,237069401,that
train_landmark_files/55372/2370712903.parquet,55372,2370712903,on
train_landmark_files/55372/2373507888.parquet,55372,2373507888,go
train_landmark_files/2044/2374541272.parquet,2044,2374541272,on
train_landmark_files/2044/2375122701.parquet,2044,2375122701,if
train_landmark_files/25571/2375346795.parquet,25571,2375346795,say
train_landmark_files/49445/2375982400.parquet,49445,2375982400,go
train_landmark_files/26734/2376317259.parquet,26734,2376317259,will
train_landmark_files/62590/2377264956.parquet,62590,2377264956,for
train_landmark_files/18796/2377349849.parquet,18796,2377349849,on
train_landmark_files/53618/2377936330.parquet,53618,2377936330,who
train_landmark_files/25571/2377987649.parquet,25571,2377987649,not
train_landmark_files/25571/2378267913.parquet,25571,2378267913,will
train_landmark_files/32319/2378722168.parquet,32319,2378722168,for
train_landmark_files/62590/237944326.parquet,62590,237944326,that
train_landmark_files/27610/2381190886.parquet,27610,2381190886,say
train_landmark_files/22343/2381549619.parquet,22343,2381549619,will
train_landmark_files/22343/238180964.parquet,22343,238180964,say
train_landmark_files/53618/2382194838.parquet,53618,2382194838,up
train_landmark_files/26734/2382312815.parquet,26734,2382312815,all
train_landmark_files/49445/2382454011.parquet,49445,2382454011,on
train_landmark_files/37779/2383081040.parquet,37779,2383081040,for
train_landmark_files/32319/2383388475.parquet,32319,2383388475,if
train_landmark_files/49445/238340688.parquet,49445,238340688,will
train_landmark_files/18796/2383662202.parquet,18796,2383662202,there
train_landmark_files/16069/2384657332.parquet,16069,2384657332,there
train_landmark_files/53618/2386276805.parquet,53618,2386276805,on
train_landmark_files/28656/2387140508.parquet,28656,2387140508,say
train_landmark_files/37779/2387418607.parquet,37779,2387418607,not
train_landmark_files/37055/2387633730.parquet,37055,2387633730,go
train_landmark_files/55372/2387656641.parquet,55372,2387656641,there
train_landmark_files/34503/238778327.parquet,34503,238778327,will
train_landmark_files/4718/2389032668.parquet,4718,2389032668,not
train_landmark_files/16069/2389411826.parquet,16069,2389411826,there
train_landmark_files/30680/2389982662.parquet,30680,2389982662,for
train_landmark_files/26734/2390853322.parquet,26734,2390853322,that
train_landmark_files/34503/239250882.parquet,34503,239250882,who
train_landmark_files/30680/2392825606.parquet,30680,2392825606,if
train_landmark_files/22343/239320933.parquet,22343,239320933,if
train_landmark_files/26734/2393856987.parquet,26734,2393856987,up
train_landmark_files/32319/2393938856.parquet,32319,2393938856,go
train_landmark_files/25571/2394794903.parquet,25571,2394794903,that
train_landmark_files/62590/2396766057.parquet,62590,2396766057,say
train_landmark_files/53618/2399304073.parquet,53618,2399304073,will
train_landmark_files/49445/2400447943.parquet,49445,2400447943,who
train_landmark_files/26734/2400877462.parquet,26734,2400877462,go
train_landmark_files/27610/2401098951.parquet,27610,2401098951,have
train_landmark_files/53618/2402547451.parquet,53618,2402547451,who
train_landmark_files/55372/2402717108.parquet,55372,2402717108,go
train_landmark_files/36257/2402759323.parquet,36257,2402759323,will
train_landmark_files/30680/2403872494.parquet,30680,2403872494,if
train_landmark_files/37055/2403966332.parquet,37055,2403966332,all
train_landmark_files/26734/2404084934.parquet,26734,2404084934,go
train_landmark_files/36257/2404387484.parquet,36257,2404387484,will
train_landmark_files/27610/2405423027.parquet,27610,2405423027,go
train_landmark_files/27610/2406297160.parquet,27610,2406297160,have
train_landmark_files/28656/2407820588.parquet,28656,2407820588,will
train_landmark_files/28656/2408420890.parquet,28656,2408420890,who
train_landmark_files/25571/2408992832.parquet,25571,2408992832,up
train_landmark_files/61333/240912640.parquet,61333,240912640,not
train_landmark_files/2044/240936796.parquet,2044,240936796,all
train_landmark_files/34503/241023152.parquet,34503,241023152,who
train_landmark_files/53618/2410790557.parquet,53618,2410790557,go
train_landmark_files/27610/2413494868.parquet,27610,2413494868,will
train_landmark_files/22343/2413971353.parquet,22343,2413971353,if
train_landmark_files/26734/2414528501.parquet,26734,2414528501,there
train_landmark_files/55372/2415906549.parquet,55372,2415906549,not
train_landmark_files/37055/2416893618.parquet,37055,2416893618,for
train_landmark_files/27610/2417057273.parquet,27610,2417057273,say
train_landmark_files/4718/2417370291.parquet,4718,2417370291,on
train_landmark_files/28656/2417386488.parquet,28656,2417386488,have
train_landmark_files/34503/2420235206.parquet,34503,2420235206,all
train_landmark_files/55372/2420305126.parquet,55372,2420305126,have
train_landmark_files/27610/2420351086.parquet,27610,2420351086,say
train_landmark_files/16069/2422598452.parquet,16069,2422598452,for
train_landmark_files/28656/242413085.parquet,28656,242413085,go
train_landmark_files/27610/2424431651.parquet,27610,2424431651,up
train_landmark_files/2044/2424512510.parquet,2044,2424512510,have
train_landmark_files/53618/2424615096.parquet,53618,2424615096,for
train_landmark_files/26734/2427020536.parquet,26734,2427020536,say
train_landmark_files/25571/2429936063.parquet,25571,2429936063,up
train_landmark_files/16069/2431923889.parquet,16069,2431923889,that
train_landmark_files/49445/2432261382.parquet,49445,2432261382,that
train_landmark_files/26734/2433139877.parquet,26734,2433139877,say
train_landmark_files/22343/2433496165.parquet,22343,2433496165,go
train_landmark_files/29302/243378901.parquet,29302,243378901,on
train_landmark_files/22343/2435492749.parquet,22343,2435492749,not
train_landmark_files/37055/2436190107.parquet,37055,2436190107,on
train_landmark_files/18796/2438231681.parquet,18796,2438231681,go
train_landmark_files/16069/2438885535.parquet,16069,2438885535,say
train_landmark_files/37055/2439235436.parquet,37055,2439235436,that
train_landmark_files/34503/2439447335.parquet,34503,2439447335,who
train_landmark_files/34503/2439896749.parquet,34503,2439896749,go
train_landmark_files/29302/2439961479.parquet,29302,2439961479,not
train_landmark_files/22343/2440465059.parquet,22343,2440465059,have
train_landmark_files/29302/2441283647.parquet,29302,2441283647,will
train_landmark_files/29302/244171842.parquet,29302,244171842,that
train_landmark_files/25571/2442083916.parquet,25571,2442083916,up
train_landmark_files/30680/2442253543.parquet,30680,2442253543,for
train_landmark_files/61333/2443488112.parquet,61333,2443488112,up
train_landmark_files/27610/2444137071.parquet,27610,2444137071,go
train_landmark_files/32319/2444372600.parquet,32319,2444372600,have
train_landmark_files/36257/2445106299.parquet,36257,2445106299,if
train_landmark_files/29302/2446519281.parquet,29302,2446519281,if
train_landmark_files/36257/2447520742.parquet,36257,2447520742,that
train_landmark_files/34503/2448044041.parquet,34503,2448044041,who
train_landmark_files/36257/2449859137.parquet,36257,2449859137,go
train_landmark_files/22343/2450015456.parquet,22343,2450015456,say
train_landmark_files/61333/2450734293.parquet,61333,2450734293,up
train_landmark_files/27610/2450747441.parquet,27610,2450747441,who
train_landmark_files/55372/2450911543.parquet,55372,2450911543,who
train_landmark_files/37779/2451342199.parquet,37779,2451342199,go
train_landmark_files/30680/2452395720.parquet,30680,2452395720,who
train_landmark_files/26734/2453149262.parquet,26734,2453149262,on
train_landmark_files/34503/245346644.parquet,34503,245346644,all
train_landmark_files/18796/2453478846.parquet,18796,2453478846,who
train_landmark_files/2044/245459202.parquet,2044,245459202,will
